['1036', 'getrunningappprocesses', 'caller', '10113', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1037', 'getrunningappprocesses', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1038', 'getrunningappprocesses', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1039', 'getrunningappprocesses', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1040', 'getrunningappprocesses', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1041', 'getrunningappprocesses', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1042', 'getrunningappprocesses', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1043', 'getrunningappprocesses', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1044', 'getrunningappprocesses', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1045', 'getrunningappprocesses', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1046', 'getrunningappprocesses', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1047', 'getrunningappprocesses', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1048', 'getrunningappprocesses', 'caller', '10113', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1049', 'getrunningappprocesses', 'caller', '10113', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1056', 'getrunningappprocesses', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1153', 'getrunningappprocesses', 'caller', '10027', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1160', 'getrunningappprocesses', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1161', 'getrunningappprocesses', 'caller', '10027', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1162', 'getrunningappprocesses', 'caller', '10027', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1163', 'getrunningappprocesses', 'caller', '10027', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1176', 'getrunningappprocesses', 'caller', '10027', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1177', 'getrunningappprocesses', 'caller', '10027', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1182', 'getrunningappprocesses', 'caller', '10027', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1247', 'getrunningappprocesses', 'caller', '10091', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1323', 'getrunningappprocesses', 'caller', '10113', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1330', 'getrunningappprocesses', 'caller', '10113', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1540', 'getrunningappprocesses', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1604', 'getrunningappprocesses', 'caller', '10113', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1605', 'getrunningappprocesses', 'caller', '10113', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1614', 'getrunningappprocesses', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1807', 'getrunningappprocesses', 'caller', '10091', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1808', 'getrunningappprocesses', 'caller', '10091', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1841', 'getrunningappprocesses', 'caller', '10112', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1891', 'getrunningappprocesses', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1899', 'getrunningappprocesses', 'caller', '10113', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['1965', 'getrunningappprocesses', 'caller', '10113', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E8']
['352', 'gettasks', 'caller', '10113', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['359', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['530', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['531', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['532', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['533', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['534', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['654', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['655', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['773', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['774', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['775', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['776', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['810', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['811', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1013', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1053', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1054', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1055', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1154', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1156', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1210', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1223', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1398', 'gettasks', 'caller', '10020', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1402', 'gettasks', 'caller', '10020', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1408', 'gettasks', 'caller', '10020', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1409', 'gettasks', 'caller', '10020', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1519', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1520', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1615', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1885', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1886', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1894', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1895', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1896', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1897', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['1898', 'gettasks', 'caller', '10111', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output', ['gettasks', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output'], 'E9']
['38', 'application', 'requested', 'orientation', '1', 'got', 'rotation', '0', 'which', 'has', 'compatible', 'metrics', ['application', 'requested', 'orientation', '1', 'got', 'rotation', '0', 'which', 'has', 'compatible', 'metrics'], 'E10']
['1266', 'application', 'requested', 'orientation', '1', 'got', 'rotation', '0', 'which', 'has', 'compatible', 'metrics', ['application', 'requested', 'orientation', '1', 'got', 'rotation', '0', 'which', 'has', 'compatible', 'metrics'], 'E10']
['1376', 'application', 'requested', 'orientation', '1', 'got', 'rotation', '0', 'which', 'has', 'compatible', 'metrics', ['application', 'requested', 'orientation', '1', 'got', 'rotation', '0', 'which', 'has', 'compatible', 'metrics'], 'E10']
['159', 'flingtoheight', 'vel', '2849.079', 'expand', 'true', 'target', '553.0', 'collapsespeedupfactor', '1.0', 'expandbecauseoffalsing', 'false', ['flingtoheight', 'vel', '2849.079', 'expand', 'true', 'target', '553.0', 'collapsespeedupfactor', '1.0', 'expandbecauseoffalsing', 'false'], 'E11']
['235', 'flingtoheight', 'vel', '0.0', 'expand', 'false', 'target', '0.0', 'collapsespeedupfactor', '1.0', 'expandbecauseoffalsing', 'false', ['flingtoheight', 'vel', '0.0', 'expand', 'false', 'target', '0.0', 'collapsespeedupfactor', '1.0', 'expandbecauseoffalsing', 'false'], 'E12']
['194', 'sending', 'non', 'protected', 'broadcast', 'com.android.systemui.statusbar.visible.change', 'from', 'system', '2227', 'com.android.systemui/u0a37', 'pkg', 'com.android.systemui', ['sending', 'non', 'protected', 'broadcast', 'com.android.systemui.statusbar.visible.change', 'from', 'system', '2227', 'com.android.systemui/u0a37', 'pkg', 'com.android.systemui'], 'E13']
['286', 'sending', 'non', 'protected', 'broadcast', 'com.android.systemui.statusbar.visible.change', 'from', 'system', '2227', 'com.android.systemui/u0a37', 'pkg', 'com.android.systemui', ['sending', 'non', 'protected', 'broadcast', 'com.android.systemui.statusbar.visible.change', 'from', 'system', '2227', 'com.android.systemui/u0a37', 'pkg', 'com.android.systemui'], 'E13']
['291', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x18800000', 'cmp', 'com.tencent.mm/.plugin.base.stub.wxentryactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['292', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x10800000', 'cmp', 'com.tencent.qqmusic/.business.lockscreen.lockscreenactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['300', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x18800000', 'cmp', 'com.tencent.mm/.plugin.base.stub.wxentryactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1134', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x18800000', 'cmp', 'com.tencent.mm/.plugin.base.stub.wxentryactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1135', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x10800000', 'cmp', 'com.tencent.qqmusic/.business.lockscreen.lockscreenactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1142', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x18800000', 'cmp', 'com.tencent.mm/.plugin.base.stub.wxentryactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1274', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x18800000', 'cmp', 'com.tencent.mm/.plugin.base.stub.wxentryactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1275', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x10800000', 'cmp', 'com.tencent.qqmusic/.business.lockscreen.lockscreenactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1282', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x18800000', 'cmp', 'com.tencent.mm/.plugin.base.stub.wxentryactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1387', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x18800000', 'cmp', 'com.tencent.mm/.plugin.base.stub.wxentryactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1388', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x10800000', 'cmp', 'com.tencent.qqmusic/.business.lockscreen.lockscreenactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1395', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x18800000', 'cmp', 'com.tencent.mm/.plugin.base.stub.wxentryactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1451', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x18800000', 'cmp', 'com.tencent.mm/.plugin.base.stub.wxentryactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1452', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x10800000', 'cmp', 'com.tencent.qqmusic/.business.lockscreen.lockscreenactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1459', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x18800000', 'cmp', 'com.tencent.mm/.plugin.base.stub.wxentryactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1854', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x18800000', 'cmp', 'com.tencent.mm/.plugin.base.stub.wxentryactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1855', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x10800000', 'cmp', 'com.tencent.qqmusic/.business.lockscreen.lockscreenactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1862', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x18800000', 'cmp', 'com.tencent.mm/.plugin.base.stub.wxentryactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1968', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x18800000', 'cmp', 'com.tencent.mm/.plugin.base.stub.wxentryactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1969', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x10800000', 'cmp', 'com.tencent.qqmusic/.business.lockscreen.lockscreenactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1976', 'skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', '0x18800000', 'cmp', 'com.tencent.mm/.plugin.base.stub.wxentryactivity', '}', ['skipping', 'withexcluded', 'false', 'tr.intent', 'intent', '{', 'flg', ' <*>', 'cmp', ' <*>', '}'], 'E14']
['1775', 'updateispoweredlocked', 'waspowered', 'false', 'mispowered', 'false', 'oldplugtype', '0', 'mplugtype', '0', 'mbatterylevel', '23', ['updateispoweredlocked', 'waspowered', 'false', 'mispowered', 'false', 'oldplugtype', '0', 'mplugtype', '0', 'mbatterylevel', '23'], 'E15']
['303', 'cancelnotificationwithtag', 'pid', '28601', 'uid', '10111', 'tag', 'null', 'pkg', 'com.tencent.mobileqq', 'id', '121', ['cancelnotificationwithtag', 'pid', '28601', 'uid', '10111', 'tag', 'null', 'pkg', 'com.tencent.mobileqq', 'id', ' <*>'], 'E16']
['305', 'cancelnotificationwithtag', 'pid', '28601', 'uid', '10111', 'tag', 'null', 'pkg', 'com.tencent.mobileqq', 'id', '119', ['cancelnotificationwithtag', 'pid', '28601', 'uid', '10111', 'tag', 'null', 'pkg', 'com.tencent.mobileqq', 'id', ' <*>'], 'E16']
